id,ville,latitude,longitude,beau_temps,temperature,pluie,humidite,periode,nom_hotel,url_hotel,note
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,Moxy Amiens,https://www.booking.com/hotel/fr/campanile-amiens-centre-gare.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from_sustainable_property_sr=1&from=searchresults,8.5
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,Nemea Appart Hotel Coliseum Amiens Centre,https://www.booking.com/hotel/fr/nemea-appart-coliseum.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,8.5
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,La Waide,https://www.booking.com/hotel/fr/la-waide-amiens.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,9.1
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,You Hotel Amiens - Handwritten Collection,https://www.booking.com/hotel/fr/you-amiens-handwritten-collection.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,8.8
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,La très grande Amiénoise de Gabriel,https://www.booking.com/hotel/fr/la-tres-grande-amienoise-de-gabriel.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,9.4
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,Le Saint Louis,https://www.booking.com/hotel/fr/le-saint-louis-amienq.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,8.2
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,Maison de Charme - 4 Chambres - Courette & Parking Gratuit,https://www.booking.com/hotel/fr/charming-house-4-bedrooms-courtyard-free-parking.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,8.6
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,LE CANGE,https://www.booking.com/hotel/fr/le-cange.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,9.4
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,ibis Styles Amiens Centre,https://www.booking.com/hotel/fr/ibis-styles-amiens-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from_sustainable_property_sr=1&from=searchresults,8.5
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,Maison Longuevie,https://www.booking.com/hotel/fr/longuevie.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,9.4
7,Amiens,49.8941708,2.2956951,108.29,31.44,0.56,76.29,du 24/06/2026 au 01/07/2026,Première Classe Amiens,https://www.booking.com/hotel/fr/premia-re-classe-amiens.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYATO4ARfIAQ_YAQPoAQH4AQGIAgGoAgG4AoPJ7tEGwAIB0gIkYjlmODY1OTYtNjYzMy00YzlmLWI1MGItNzBlYTY0MGU4ODRk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=b6514341d583027c&srepoch=1782293637&from=searchresults,6.6
